A0A7H0Y2E7	A0A7H0Y2E7
A0A7H0Y2E7	A0A1Y0IPE1
A0A7H0Y2E7	A0A2Z2KX58
A0A7H0Y2E7	G7VZS9
A0A7H0Y2E7	A0A3S8RZW0
A0A7H0Y2E7	E0RKZ4
A0A7H0Y2E7	A0A075RAN3
A0A7H0Y2E7	A0A6I6UY47
A0A7H0Y2E7	A0A7D4JF71
A0A7H0Y2E7	C3DV05
A0A7H0Y2E7	C3DVK3
I2C5N7	I2C5N7
I2C5N7	A0A075QYE8
I2C5N7	A0A075R1W4
I2C5N7	A0A075R6G0
I2C5N7	A0A075R6V5
I2C5N7	A0A075R948
I2C5N7	A0A075RBX2
I2C5N7	A0A075RCM7
I2C5N7	A0A220MQY1
I2C5N7	A0A2Z4MR52
I2C5N7	A0A383R821
I2C5N7	A0A385T016
I2C5N7	A0A385T342
I2C5N7	A0A385T6Z3
I2C5N7	A0A385T7V4
I2C5N7	A0A518V1Q8
I2C5N7	A0A518V314
I2C5N7	A0A518V353
I2C5N7	A0A518V4B4
I2C5N7	A0A518V4D5
I2C5N7	A0A7T5JMW1
I2C5N7	A0A7T5JNR9
I2C5N7	C0ZJQ0
I2C5N7	A0A075R207
I2C5N7	A0A0X8KJX9
I2C5N7	A0A1X9MGV7
I2C5N7	A0A291BEY5
I2C5N7	A0A6F8TS12
I2C5N7	A0A6H3AJL9
I2C5N7	A0A1B1KZE3
I2C5N7	A0A4P9EVU0
I2C5N7	A0A7D4F9I6
I2C5N7	A7GRV1
I2C5N7	B7HM99
I2C5N7	C2SZM6
I2C5N7	C2XM02
I2C5N7	V5ME49
I2C5N7	A0A7U4KS82
I2C5N7	A0A1C3SD88
I2C5N7	A0A291KLC3
I2C5N7	A0A857HJ64
I2C5N7	A8FAH6
I2C5N7	C3DY65
I2C5N7	E6TQP5
I2C5N7	I2C3P4
I2C5N7	I2C4P6
I2C5N7	Q5LKC1
I2C5N7	A0A1S7FG60
I2C5N7	A0A2S1AHN8
I2C5N7	A0A387A8Y1
I2C5N7	A0A7D4C5X7
I2C5N7	B7JTX9
I2C5N7	C2UMT0
I2C5N7	C2VL16
I2C5N7	C2XDJ3
I2C5N7	C3GC51
I2C5N7	D8HAH8
I2C5N7	J4A2D0
I2C5N7	M1QXW8
I2C5N7	S6FLN1
I2C5N7	A0A1W5ZSE3
I2C5N7	A0A7Z2STY0
I2C5N7	A0A075JST0
I2C5N7	A0A220U740
I2C5N7	A0A221MEF8
I2C5N7	A0A516KJT0
I2C5N7	A0A6P1HFR4
I2C5N7	A0A6P1HNY8
I2C5N7	K0J028
I2C5N7	A0A193D294
I2C5N7	A0A7D3Y9S7
I2C5N7	C3EEB6
I2C5N7	A0A7D4BZ44
I2C5N7	A0A1W6AID9
I2C5N7	V5MLF0
I2C5N7	A0A7T3MNG3
I2C5N7	C2NRY6
I2C5N7	C2X036
I2C5N7	C3DQ44
I2C5N7	Q5WJ47
I2C5N7	A0A0H3E2G4
I2C5N7	A0A167UYA1
I2C5N7	A0A6I7EBT2
I2C5N7	A0A1B1L9H6
I2C5N7	A0A1B1LIA5
I2C5N7	A0A193CZM6
I2C5N7	A0A1W6AHL6
I2C5N7	A0A2B0KN76
I2C5N7	A0A387A675
I2C5N7	A0A5B8PSY4
I2C5N7	A0A679GZ89
I2C5N7	A0A806HXU6
I2C5N7	C2RY88
I2C5N7	C3DEC5
I2C5N7	C3ECN1
I2C5N7	V5MM16
I2C5N7	A0A807MCP9
I2C5N7	A0A7W4QCL5
I2C5N7	D4G1I3
I2C5N7	E0TY01
I2C5N7	J7I1B6
I2C5N7	B9J6N4
I2C5N7	Q5WD65
I2C5N7	Q5WJB6
I2C5N7	A0A109WF09
I2C5N7	A0A0B4S7Z8
I2C5N7	A0A0H3DVB7
I2C5N7	A0A0J6EBB4
I2C5N7	A0A0J6EG35
I2C5N7	A0A0M5JM41
I2C5N7	A0A0T6BSE8
I2C5N7	A0A410WJW3
I2C5N7	A0A4V7TJT2
I2C5N7	A0A5C0WEH4
I2C5N7	A0A6G7JF69
I2C5N7	A0A6G7JI56
I2C5N7	A0A6H2JMB5
I2C5N7	A0A6I7F7F1
I2C5N7	A0A6I7FCM0
I2C5N7	A0A7Z2FZP5
I2C5N7	A8FC49
I2C5N7	A8FF04
I2C5N7	D4G6U9
I2C5N7	P96649
I2C5N7	Q5WBM7
I2C5N7	A0A060M1P9
I2C5N7	A0A060LST4
I2C5N7	A0A060LT68
I2C5N7	A0A060M707
I2C5N7	A0A060M7H6
I2C5N7	A0A060M7R1
I2C5N7	A0A060LXZ4
I2C5N7	A0A075LME0
I2C5N7	A0A075LSN7
I2C5N7	A0A0H3DWJ6
I2C5N7	A0A0H3DXL3
I2C5N7	A0A0M4FS88
I2C5N7	A0A0T6BQE4
I2C5N7	A0A1C3SAM2
I2C5N7	A0A5K1KRS0
I2C5N7	A0A6G7JCZ0
I2C5N7	A0A6G7JL46
I2C5N7	A0A6H2JMZ8
I2C5N7	A0A6I7F953
I2C5N7	E0TU98
I2C5N7	P45943
I2C5N7	Q00828
I2C5N7	A0A0H3E1H2
I2C5N7	A0A060LTA2
I2C5N7	A0A0H3DYI3
I2C5N7	A0A0H3E6Y7
I2C5N7	A0A0M5JM86
I2C5N7	A0A0T6BJL1
I2C5N7	A0A0T6BPN4
I2C5N7	A0A2K9IW55
I2C5N7	A0A410WM21
I2C5N7	A0A6H0WP66
I2C5N7	A0A6I7F671
I2C5N7	A0A6I7FF07
I2C5N7	A0A7U4I121
I2C5N7	A8FIQ8
I2C5N7	D4FV89
I2C5N7	O34930
I2C5N7	Q65FR7
I2C5N7	Q65LL9
I2C5N7	Q65MM8
I2C5N7	S6FLB3
I2C5N7	A0A0U4F518
I2C5N7	A0A075JKC7
I2C5N7	A0A075LHN5
I2C5N7	A0A2K9IXZ6
I2C5N7	A0A345PE41
I2C5N7	A0A345PM60
I2C5N7	A0A6F8TRF7
I2C5N7	A0A6I6UTI9
I2C5N7	A0A6I7EX47
I2C5N7	A0A7H8SAJ4
I2C5N7	Q65FD0
I2C5N7	A0A158RJR9
I2C5N7	A0A193CXH4
I2C5N7	A0A2H2WIM5
I2C5N7	A9VI48
I2C5N7	C2VLE4
I2C5N7	C2W1E6
I2C5N7	C2WFW0
I2C5N7	C2XMT9
I2C5N7	C3AVH9
I2C5N7	C3ED03
I2C5N7	Q6HME5
I2C5N7	V5MJE8
I2C5N7	A0A160IM77
I2C5N7	Q5WBV2
I2C5N7	A0A1B1LIJ8
I2C5N7	A0A1U9YPK5
I2C5N7	A0A1U9YLU3
I2C5N7	A0A1U9YPT3
I2C5N7	A0A1W5ZRK0
I2C5N7	A0A2U8EEW0
I2C5N7	A0A410MES7
I2C5N7	A0A7D4BXG0
I2C5N7	A0A285BFV3
I2C5N7	A0A1W7LWQ5
I2C5N7	A0A3R5QR53
I2C5N7	A0A3R5UAV6
I2C5N7	A0A410DXN0
I2C5N7	D9TNF0
I2C5N7	E8UV92
I2C5N7	M1MZ65
I2C5N7	A0A2B4JJM4
I2C5N7	A0A1B1LIV8
I2C5N7	C3DP37
I2C5N7	C3GSN6
I2C5N7	A0A3Q9HRX4
I2C5N7	A0A4P9F2M1
I2C5N7	B9IXA1
I2C5N7	C2NVB0
I2C5N7	C3BPR2
I2C5N7	A0A5B8PT60
I2C5N7	B7HXS4
I2C5N7	B9ITP0
I2C5N7	C2SN31
I2C5N7	A0A5C0WCZ0
I2C5N7	A0A1L6ZEG5
I2C5N7	A0A7Z2J5L5
I2C5N7	A0A5P8FHV3
I2C5N7	A0A6L8P236
I2C5N7	A7GPZ9
I2C5N7	A0A7G7U8K8
I2C5N7	A0A0T6BTL7
I2C5N7	A0A1C3SE68
I2C5N7	A0A1C3SHV4
I2C5N7	A0A6H0WNI7
I2C5N7	A7Z1I3
I2C5N7	A7Z3N2
I2C5N7	A8FCC6
I2C5N7	Q65FZ3
I2C5N7	A0A856M8Z8
I2C5N7	A0A3S9SVK0
I2C5N7	A0A5K1KVV2
I2C5N7	A0A6G7JFH7
I2C5N7	A8FDL3
I2C5N7	A0A0M3RAQ7
I2C5N7	A0A6H0WEL2
I2C5N7	A0A7Z2J5F3
I2C5N7	A8FC58
I2C5N7	C2URQ9
I2C5N7	A0A0B4SDG1
I2C5N7	A0A0B5SCI6
I2C5N7	A0A2B4PBZ4
I2C5N7	A0A2H3MLQ5
I2C5N7	A0A7Z2FVU2
I2C5N7	A8FIS5
I2C5N7	B7JCU9
I2C5N7	C2MH55
I2C5N7	C2R4H1
I2C5N7	C2W4Q7
I2C5N7	C2X867
I2C5N7	C2XMV1
I2C5N7	C2Z018
I2C5N7	C3AM19
I2C5N7	C3FZQ2
I2C5N7	A0A0B5S9W9
I2C5N7	A7GUX4
I2C5N7	B7H8P5
I2C5N7	B7IKA1
I2C5N7	B7IR85
I2C5N7	I2C5I8
I2C5N7	A0A291KK33
I2C5N7	A0A809FAL7
I2C5N7	I2C8V2
I2C5N7	A0A0H3E241
I2C5N7	A0A291KW88
I2C5N7	G4NT83
I2C5N7	Q65HV9
I2C5N7	K0FS52
I2C5N7	A0A0B5SFU9
I2C5N7	A0A0E1MKG4
I2C5N7	A0A0K0QMT7
I2C5N7	A0A158RUN4
I2C5N7	A0A193CMT3
I2C5N7	A0A1B1LDW3
I2C5N7	A0A1B1LG80
I2C5N7	A0A1B1LGZ2
I2C5N7	A0A1C9C349
I2C5N7	A0A1S7FCY4
I2C5N7	A0A1W6AHD5
I2C5N7	A0A1W6AJ49
I2C5N7	A0A1W6AJ91
I2C5N7	A0A1W6AJG0
I2C5N7	A0A2B6IC24
I2C5N7	A0A2C4XGM5
I2C5N7	A0A2I0RBA8
I2C5N7	A0A2K8U1H8
I2C5N7	A0A2S1AAB0
I2C5N7	A0A2S1AH59
I2C5N7	A0A345X4M7
I2C5N7	A0A3S9TJ74
I2C5N7	A0A5C1FMV7
I2C5N7	A0A5C1FPG1
I2C5N7	A0A5P9Y049
I2C5N7	A0A6H3ABQ7
I2C5N7	A0A6I7EEE1
I2C5N7	A0A6I7F7W7
I2C5N7	A0A7D3Y3L0
I2C5N7	A0A806HWZ5
I2C5N7	A0A826GSW8
I2C5N7	A0A826GVE8
I2C5N7	A0A826H478
I2C5N7	A7GL11
I2C5N7	A7GLT2
I2C5N7	A7GME7
I2C5N7	A7GMG1
I2C5N7	A7GVL1
I2C5N7	A9VV35
I2C5N7	B7HZ83
I2C5N7	B7IZ99
I2C5N7	B7JU66
I2C5N7	B9J687
I2C5N7	C2MNK1
I2C5N7	C2P4I8
I2C5N7	C2P7P3
I2C5N7	C2PB77
I2C5N7	C2PI20
I2C5N7	C2PSB6
I2C5N7	C2PYQ9
I2C5N7	C2SDR3
I2C5N7	C2SUH0
I2C5N7	C2SX62
I2C5N7	C2UMS1
I2C5N7	C2UN53
I2C5N7	C2UNP6
I2C5N7	C2URM8
I2C5N7	C2V7X4
I2C5N7	C2VBZ6
I2C5N7	C2W2G4
I2C5N7	C2WQI3
I2C5N7	C2WWI6
I2C5N7	C2XKZ3
I2C5N7	C2Y441
I2C5N7	C3BGX2
I2C5N7	C3BVN4
I2C5N7	C3DUD2
I2C5N7	C3DW77
I2C5N7	C3GX39
I2C5N7	C3HBU9
I2C5N7	D8GX91
I2C5N7	D8H6E1
I2C5N7	J4A2B0
I2C5N7	K0FRX4
I2C5N7	M1R499
I2C5N7	M1R4G2
I2C5N7	Q631L1
I2C5N7	Q6EZI3
I2C5N7	Q733Y4
I2C5N7	Q735S3
I2C5N7	Q74NU6
I2C5N7	Q81AP3
I2C5N7	Q81E45
I2C5N7	Q81H01
I2C5N7	K0FYC4
I2C5N7	P94415
I2C5N7	A0A0H3E4S2
I2C5N7	A0A0H3E6Y0
I2C5N7	A0A1L6ZIK7
I2C5N7	A0A2I5K1Q4
I2C5N7	A0A6I7FCV5
I2C5N7	A0A7G7UEF1
I2C5N7	A0A7U5AUI0
I2C5N7	A7Z9V6
I2C5N7	P71002
I2C5N7	Q59HN8
I2C5N7	A0A0B4S6J1
I2C5N7	A0A410WJB9
I2C5N7	A0A6H0WHW6
I2C5N7	A0A7G7UBL7
I2C5N7	Q65GG8
I2C5N7	A0A6I7EWL3
I2C5N7	A0A6I7F442
I2C5N7	A0A6I7FCM9
I2C5N7	A0A6I7FGZ0
I2C5N7	A7ZAM5
I2C5N7	Q7AJX7
I2C5N7	Q9K6M3
I2C5N7	Q65M77
I2C5N7	A0A0H3E5A1
I2C5N7	A0A2K9IZF0
I2C5N7	A0A5C0WME3
I2C5N7	Q5WBC1
I2C5N7	Q9K5S4
I2C5N7	A0A1Y0IQ51
I2C5N7	A0A223CWZ9
I2C5N7	A0A060M073
I2C5N7	A0A075R5V6
I2C5N7	A0A518V1S1
I2C5N7	A0A0B5AQA9
I2C5N7	A0A1C7DKM6
I2C5N7	A0A2K9J047
I2C5N7	A0A4P9F448
I2C5N7	A0A7H8QBB4
I2C5N7	A0A7Z2NN06
I2C5N7	A0A0E0TEQ9
I2C5N7	A0A2K9J471
I2C5N7	A0A679FHW6
I2C5N7	A0A7M2QTU0
I2C5N7	A0A7S8CE02
I2C5N7	Q8EN90
I2C5N7	S5ZRX3
I2C5N7	A0A0F7FGL9
I2C5N7	A0A0M4FPQ7
I2C5N7	A0A160FC76
I2C5N7	A0A410MFJ3
I2C5N7	A0A4P7A0I1
I2C5N7	A0A5J6PNV7
I2C5N7	A0A5J6SU43
I2C5N7	B1HUT9
I2C5N7	B7HT08
I2C5N7	U5LFS4
I2C5N7	A0A158RMJ1
I2C5N7	A0A172ZAX4
I2C5N7	A0A075RII6
I2C5N7	A0A1D7MQG5
I2C5N7	A0A220MFE2
I2C5N7	A0A291BK34
I2C5N7	A0A385T3E4
I2C5N7	A0A385T692
I2C5N7	A0A4Y6UY33
I2C5N7	A0A518VED6
I2C5N7	A0A806PIQ5
I2C5N7	C0ZDG0
I2C5N7	E0RHI2
I2C5N7	G7VZH1
I2C5N7	A0A193CMZ1
I2C5N7	A0A1B1LI23
I2C5N7	A0A1C9C3A8
I2C5N7	K0G6P9
I2C5N7	A0A1L5LJS3
I2C5N7	A0A1L6ZHD0
I2C5N7	A0A5K1KSV2
I2C5N7	A0A1U9K5B0
I2C5N7	A0A4P6ZW77
I2C5N7	A0A1Y0II21
I2C5N7	A0A1Y0IMR9
I2C5N7	A0A1Y0IKA5
I2C5N7	A0A1Y0IJ68
I2C5N7	A0A1Y0ILE5
I2C5N7	A0A1Y0ILA0
I2C5N7	A0A1Y0ILD2
I2C5N7	A0A1Y0IQZ0
I2C5N7	A0A1Y0IM54
I2C5N7	A0A1Y0IHI7
I2C5N7	A0A1Y0IR72
I2C5N7	A0A223D340
I2C5N7	A0A1Y0IRA1
I2C5N7	A0A223D0Y3
I2C5N7	A0A3G2R470
I2C5N7	A0A1Y0IRN0
I2C5N7	A0A1Y0IWF6
I2C5N7	A0A6B8KA71
I2C5N7	A0A220MGU1
I2C5N7	A0A220MJ59
I2C5N7	A0A220MMU8
I2C5N7	A0A291BT04
I2C5N7	A0A517IBE2
I2C5N7	A0A517IE81
I2C5N7	C0Z4L6
I2C5N7	A0A223CYP7
I2C5N7	A0A1Y0IH37
I2C5N7	A0A223CYZ7
I2C5N7	A0A1Y0IHU3
I2C5N7	A0A1Y0IP73
I2C5N7	A0A1Y0IPD0
I2C5N7	A0A1Y0ISY6
I2C5N7	A0A1Y0IVU3
I2C5N7	A0A223CX87
I2C5N7	A0A223CXX7
I2C5N7	A0A223D1V7
I2C5N7	A0A223D190
I2C5N7	A0A1Y0IJN9
I2C5N7	A0A223D573
I2C5N7	A0A291BKT9
I2C5N7	A0A291BU46
I2C5N7	A0A2L1U980
I2C5N7	A0A385T3M4
I2C5N7	A0A075R5M8
I2C5N7	A0A385TFQ4
I2C5N7	A0A385TII1
I2C5N7	A0A075R862
I2C5N7	A0A383R4W7
I2C5N7	A0A518V219
I2C5N7	A0A3G5UB86
I2C5N7	C2ZG98
I2C5N7	A0A3R5QS52
I2C5N7	A0A3S6Z492
I2C5N7	A0A3T0I385
I2C5N7	A0A0M3RE22
I2C5N7	A0A385NLJ8
I2C5N7	A0A6H1PB23
I2C5N7	A0A410DTG4
I2C5N7	A0A410PQC2
I2C5N7	A0A6H2JLZ9
I2C5N7	A0A0H3DWQ7
I2C5N7	A0A6G7JEB2
I2C5N7	A0A6I7FCJ6
I2C5N7	A0A809FN58
I2C5N7	G4NWJ5
I2C5N7	A0A7D3YA17
I2C5N7	A0A1U9K4D6
I2C5N7	A0A2I7SPI0
I2C5N7	A0A7D3XNU7
I2C5N7	A0A7D3XZ49
I2C5N7	A0A7D4CEB2
I2C5N7	A0A7D3YVT9
I2C5N7	A0A7U6HAZ2
I2C5N7	A0A7D4JKG1
I2C5N7	A0A3G4Z074
I2C5N7	C2YTQ0
I2C5N7	A0A7G8XB40
I2C5N7	A0A5P9HLI5
I2C5N7	A0A7G9W5D9
I2C5N7	A0A7T5EL03
I2C5N7	A0A7T5EIJ5
I2C5N7	A0A7T5ESM5
I2C5N7	A0A1Y0IPZ3
I2C5N7	A0A7T5EW61
I2C5N7	A0A7Z2K7Z4
I2C5N7	A0A0M4G834
I2C5N7	A0A5S4Z6I7
I2C5N7	A0A6G7JD58
I2C5N7	A0A6G7JLW6
I2C5N7	A0A6H2JYQ3
I2C5N7	A0A6I6UPL9
I2C5N7	A0A6P1HH13
I2C5N7	O32294
I2C5N7	Q9KBE1
I2C5N7	B7H5Q3
I2C5N7	A0A2R2IP40
I2C5N7	C2P7B9
I2C5N7	C2W3Z4
I2C5N7	A0A160IIM1
I2C5N7	A0A2B5NL02
I2C5N7	A0A6H3ACA0
I2C5N7	A0A6I6UR51
I2C5N7	A0A7S8HGM5
I2C5N7	A0A806HN73
I2C5N7	A0R9N5
I2C5N7	A7GL59
I2C5N7	B7IWX6
I2C5N7	B7JPI7
I2C5N7	B9J3W7
I2C5N7	C2PA83
I2C5N7	Q6HNL6
I2C5N7	Q73DP7
I2C5N7	C2X5G2
I2C5N7	C2PY33
I2C5N7	C2SD77
I2C5N7	V5MKJ5
I2C5N7	C8WYH9
I2C5N7	G7M636
I2C5N7	G7M9E0
I2C5N7	G7M783
I2C5N7	M1MBP2
I2C5N7	M1MY12
I2C5N7	M1MYJ6
I2C5N7	I0JSP6
I2C5N7	A0A7Z2SZN2
I2C5N7	J7HY14
I2C5N7	A0A679H258
I2C5N7	K0FX73
I2C5N7	K0FM26
I2C5N7	A0A0K0QCL2
I2C5N7	A0A2P0H9I7
I2C5N7	A0A5C1FEK2
I2C5N7	A0A6M8D843
I2C5N7	B7IY66
I2C5N7	C2PQH4
I2C5N7	K0FZK1
I2C5N7	M1MWU1
I2C5N7	Q74NS7
I2C5N7	Q97M74
I2C5N7	A0A410QF08
I2C5N7	A0A6P1YE95
I2C5N7	Q97TQ8
I2C5N7	W6RVV8
I2C5N7	A0A1D7XHQ2
I2C5N7	A0A2Z4WFR4
I2C5N7	A0A343JE52
I2C5N7	A0A3T0LSV0
I2C5N7	B2TLA1
I2C5N7	D9SSU4
I2C5N7	Q0ST04
I2C5N7	Q898C9
I2C5N7	Q97KG2
Q8DYJ0	Q8DYJ0
Q8DYJ0	A0A4U9XQ67
Q8DYJ0	A0A448DD76
Q8DYJ0	A0A6I6I7J9
Q8DYJ0	A0A0Z8EDW7
Q8DYJ0	A0A2X3VKT6
Q8DYJ0	A0A3P5Y8E1
Q8DYJ0	A0A4P8SHT2
Q8DYJ0	A0A7H8V064
Q8DYJ0	A0A859ENS0
Q8DYJ0	B4U262
Q8DYJ0	C0MFK1
Q8DYJ0	F8LYE6
Q8DYJ0	Q5M4L6
Q8DYJ0	G9WIW9
Q8DYJ0	A0A239T000
Q8DYJ0	A0A239XEA8
Q8DYJ0	A0A387BG42
Q8DYJ0	A0A5C4NZD7
Q8DYJ0	G3FEJ7
Q8DYJ0	G9WIX1
Q8DYJ0	Q9KBW0
Q8DYJ0	Q9CDL4
Q8DYJ0	A0A514LKS8
Q8DYJ0	A0A0B5S0K7
Q8DYJ0	A0A0D6T5D1
Q8DYJ0	A0A2B5PUZ1
Q8DYJ0	A0A2C5MKZ3
Q8DYJ0	A0A5P9HTJ6
Q8DYJ0	A7GV98
Q8DYJ0	A9VSE8
Q8DYJ0	B7HFP8
Q8DYJ0	B7IR03
Q8DYJ0	B9IRY3
Q8DYJ0	C2P6P7
Q8DYJ0	C2V3H4
Q8DYJ0	C3BSZ0
Q8DYJ0	Q814S2
Q8DYJ0	A0A060LXZ7
Q8DYJ0	A0A0B4RF84
Q8DYJ0	A0A0F7HM59
Q8DYJ0	A0A0X9W936
Q8DYJ0	A0A143HEG3
Q8DYJ0	A0A1W6N9K3
Q8DYJ0	A0A2Z6BN59
Q8DYJ0	A0A3Q9HRH2
Q8DYJ0	A0A516GK55
Q8DYJ0	A0A5P9HJ48
Q8DYJ0	A0A0H2UN31
Q8DYJ0	A0A0H2UPU6
Q8DYJ0	A0A0X8UWJ2
Q8DYJ0	A0A1E1G9T9
Q8DYJ0	A0A2I5KE12
Q8DYJ0	C7RGK2
Q8DYJ0	A0A6I6Q166
Q8DYJ0	A0A7T2CVM3
Q8DYJ0	A0A6I6W9I7
Q8DYJ0	B4U0L0
Q8DYJ0	A0A6P1TLL5
Q8DYJ0	A0A6S6QSW8
Q8DYJ0	A0A7G9W468
Q8DYJ0	A0A7R7EHC0
Q8DYJ0	A0A7T6Z226
Q8DYJ0	A0A2S1H643
Q8DYJ0	D3FRW2
Q8DYJ0	D4K1I0
Q8DYJ0	G2T485
Q8DYJ0	D7ASA6
Q8DYJ0	Q8R6S1
Q8DYJ0	F8DHW7
Q8DYJ0	A0A448D4L8
Q8DYJ0	G0I7K9
Q8DYJ0	A0A0H2URV9
Q8DYJ0	A0A2Z5U3H1
Q8DYJ0	C1C9L4
Q8DYJ0	G7SEP2
Q8DYJ0	A0A2I5KI81
Q8DYJ0	Q5FMT7
Q8DYJ0	Q5WC62
Q8DYJ0	Q97CZ5
Q8DYJ0	A0A0B8R220
Q8DYJ0	A0A387B9W1
Q8DYJ0	A0A5P2TVV6
Q8DYJ0	A0A1E1GA66
Q8DYJ0	A0A345VKN9
Q8DYJ0	A0A226V1P2
Q8DYJ0	A0A2I5KHZ4
Q8DYJ0	A0A2I5KRB1
Q8DYJ0	A0A2S2F733
Q8DYJ0	A0A3R8S8M5
Q8DYJ0	A0A6G7Y1A2
Q8DYJ0	A0A2X3SEZ5
Q8DYJ0	A0A0X8GYF8
Q8DYJ0	A0A2I5KLF7
Q8DYJ0	A0A7M1KSS6
Q8DYJ0	F5WXP8
Q8DYJ0	A0A3Q9BK89
Q8DYJ0	A0A6G7K9G3
Q8DYJ0	A0A6G7WHI8
Q8DYJ0	C1CE45
Q8DYJ0	A0A380KXM9
Q8DYJ0	A0A3S4SG61
Q8DYJ0	A0A4U9YQS3
Q8DYJ0	A0A6P1X321
Q8DYJ0	A0A7Z9D2C2
Q8DYJ0	Q5M4D0
Q8DYJ0	Q9A103
Q8DYJ0	C5WF66
Q8DYJ0	Q9A132
Q8DYJ0	D5H0M3
Q8DYJ0	F0NX47
Q8DYJ0	Q7CC21
Q8DYJ0	J3WZS8
Q8DYJ0	A0A1C9BP84
Q8DYJ0	K0G150
Q8DYJ0	M1Q4T6
Q8DYJ0	Q4V144
Q8DYJ0	Q81H37
Q8DYJ0	A0A1B3XVB9
Q8DYJ0	A0A223EHS4
Q8DYJ0	A0A223KT34
Q8DYJ0	A0A3G6UTQ4
Q8DYJ0	A0A5P9HT58
Q8DYJ0	A0A6B9YH72
Q8DYJ0	D3G1X9
Q8DYJ0	A0A7Z2K673
Q8DYJ0	A0A068NGC1
Q8DYJ0	A0A158RI13
Q8DYJ0	A0A223CWR7
Q8DYJ0	A0A248TIQ0
Q8DYJ0	A0A5B8ZBN8
Q8DYJ0	A0A6F8TZ02
Q8DYJ0	A0A6I6UPZ1
Q8DYJ0	A0A6I6UUP9
Q8DYJ0	D3G1N8
Q8DYJ0	D3T6U8
Q8DYJ0	D5DDU4
Q8DYJ0	D6XZW8
Q8DYJ0	Q72X97
Q8DYJ0	U5LGD2
Q8DYJ0	A9KPE5
Q8DYJ0	A0A7I8DRW5
Q8DYJ0	Q5WC17
Q8DYJ0	F4BN04
Q8DYJ0	A0A133MT81
Q8DYJ0	A0A1L3MMI7
Q8DYJ0	A0A387B4I6
Q8DYJ0	A0A3S4NUA8
Q8DYJ0	A0A7G1IQM5
Q8DYJ0	A0A7G9AYC3
Q8DYJ0	A0A7H8V470
Q8DYJ0	F2QFT3
Q8DYJ0	G7SDC7
Q8DYJ0	K8E6J0
Q8DYJ0	U5S7M3
Q8DYJ0	S6G2L3
Q8DYJ0	A0A7U4KSU1
Q8DYJ0	A0A1Y0IHR0
Q8DYJ0	A0A3S9SZG5
Q8DYJ0	A0A3Q9HPK8
Q8DYJ0	F9UT06
Q8DYJ0	A0A2R3JQ24
Q8DYJ0	A0A5B8TEE0
Q8DYJ0	G7SF00
Q8DYJ0	I9L4S7
